Heart,Calories,Steps,Distance,Age,Gender,Weight,Height,Activity
103,4.507199764,35,0.016217789,23,F,180,5.3,1.Sedentary
78,2.929680109,9,0.004163187,23,F,180,5.3,2.Light
79,1.126799941,0,0,23,F,180,5.3,1.Sedentary
78,1.126799941,0,0,23,F,180,5.3,1.Sedentary
82,1.464840055,0,0,23,F,180,5.3,1.Sedentary
80,1.352159977,0,0,23,F,180,5.3,1.Sedentary
78,1.126799941,0,0,23,F,180,5.3,1.Sedentary
83,2.929680109,4,0.001801976,23,F,180,5.3,1.Sedentary
82,1.352159977,0,0,23,F,180,5.3,1.Sedentary
70,2.929680109,10,0.004598147,23,F,180,5.3,1.Sedentary
83,3.605760098,27,0.012489561,23,F,180,5.3,1.Sedentary
96,3.605760098,15,0.006959357,23,F,180,5.3,1.Sedentary
100,4.056479931,21,0.009693391,23,F,180,5.3,1.Sedentary
96,3.605760098,16,0.007394317,23,F,180,5.3,1.Sedentary
95,3.380399942,8,0.00366609,23,F,180,5.3,3.Moderate
108,5.408639908,53,0.024544163,23,F,180,5.3,3.Moderate
105,4.281839848,14,0.006462261,23,F,180,5.3,3.Moderate
87,3.155040026,13,0.0060273,23,F,180,5.3,1.Sedentary
94,1.464840055,0,0,23,F,180,5.3,1.Sedentary
93,3.155040026,6,0.002734033,23,F,180,5.3,1.Sedentary
91,3.605760098,35,0.016217789,23,F,180,5.3,1.Sedentary
97,3.831120014,21,0.009693391,23,F,180,5.3,1.Sedentary
111,5.183279991,35,0.016217789,23,F,180,5.3,1.Sedentary
99,4.056479931,25,0.011557505,23,F,180,5.3,1.Sedentary
96,4.507199764,50,0.023177145,23,F,180,5.3,1.Sedentary
94,3.831120014,24,0.011122544,23,F,180,5.3,1.Sedentary
91,4.732560158,55,0.025476219,23,F,180,5.3,1.Sedentary
98,9.239760399,120,0.055674858,23,F,180,5.3,1.Sedentary
106,9.127079964,136,0.06306918,23,F,180,5.3,1.Sedentary
122,8.901720047,129,0.091279425,23,F,180,5.3,1.Sedentary
122,10.14120007,109,0.077112168,23,F,180,5.3,2.Light
111,4.957920074,25,0.011557505,23,F,180,5.3,3.Moderate
104,1.577520013,0,0,23,F,180,5.3,3.Moderate
98,1.352159977,0,0,23,F,180,5.3,3.Moderate
98,1.352159977,0,0,23,F,180,5.3,2.Light
100,4.056479931,31,0.014353675,23,F,180,5.3,1.Sedentary
97,1.464840055,0,0,23,F,180,5.3,1.Sedentary
97,3.605760098,7,0.00323113,23,F,180,5.3,1.Sedentary
96,7.211520195,68,0.031503521,23,F,180,5.3,2.Light
108,8.00028038,123,0.057041876,23,F,180,5.3,2.Light
107,4.281839848,6,0.004225324,23,F,180,5.3,1.Sedentary
102,1.577520013,0,0,23,F,180,5.3,1.Sedentary
95,1.352159977,0,0,23,F,180,5.3,2.Light
91,1.352159977,0,0,23,F,180,5.3,2.Light
94,4.056479931,31,0.014353675,23,F,180,5.3,2.Light
99,1.690199971,0,0,23,F,180,5.3,1.Sedentary
93,3.155040026,6,0.002734033,23,F,180,5.3,1.Sedentary
92,1.464840055,0,0,23,F,180,5.3,1.Sedentary
89,1.352159977,0,0,23,F,180,5.3,1.Sedentary
89,1.464840055,0,0,23,F,180,5.3,1.Sedentary
92,1.352159977,0,0,23,F,180,5.3,1.Sedentary
91,1.352159977,0,0,23,F,180,5.3,1.Sedentary
89,1.464840055,0,0,23,F,180,5.3,1.Sedentary
88,1.352159977,0,0,23,F,180,5.3,3.Moderate
89,2.929680109,32,0.014850771,23,F,180,5.3,3.Moderate
105,7.887599945,104,0.048218403,23,F,180,5.3,3.Moderate
111,8.789039612,124,0.057538971,23,F,180,5.3,3.Moderate
107,8.563679695,119,0.055177763,23,F,180,5.3,1.Sedentary
114,8.563679695,123,0.057041876,23,F,180,5.3,1.Sedentary
118,8.112959862,120,0.055674858,23,F,180,5.3,1.Sedentary
124,8.338319778,124,0.057538971,23,F,180,5.3,3.Moderate
131,8.789039612,123,0.057041876,23,F,180,5.3,1.Sedentary
131,8.901720047,124,0.057538971,23,F,180,5.3,1.Sedentary
126,7.887599945,82,0.057973932,23,F,180,5.3,1.Sedentary
115,5.633999825,30,0.013918715,23,F,180,5.3,1.Sedentary
105,1.690199971,0,0,23,F,180,5.3,1.Sedentary
99,1.464840055,0,0,23,F,180,5.3,1.Sedentary
96,1.464840055,0,0,23,F,180,5.3,1.Sedentary
93,1.352159977,0,0,23,F,180,5.3,1.Sedentary
93,1.352159977,0,0,23,F,180,5.3,1.Sedentary
88,1.464840055,0,0,23,F,180,5.3,1.Sedentary
83,1.352159977,0,0,23,F,180,5.3,1.Sedentary
91,1.352159977,0,0,23,F,180,5.3,1.Sedentary
88,1.352159977,0,0,23,F,180,5.3,1.Sedentary
85,3.605760098,31,0.014353675,23,F,180,5.3,1.Sedentary
91,1.464840055,0,0,23,F,180,5.3,1.Sedentary
92,3.831120014,24,0.011122544,23,F,180,5.3,1.Sedentary
99,4.056479931,25,0.011557505,23,F,180,5.3,2.Light
104,4.281839848,18,0.008326374,23,F,180,5.3,1.Sedentary
101,3.831120014,7,0.00323113,23,F,180,5.3,1.Sedentary
93,1.464840055,0,0,23,F,180,5.3,1.Sedentary
93,3.605760098,23,0.010625447,23,F,180,5.3,1.Sedentary
97,3.605760098,9,0.004163187,23,F,180,5.3,1.Sedentary
95,3.605760098,18,0.008326374,23,F,180,5.3,1.Sedentary
99,4.056479931,23,0.010625447,23,F,180,5.3,1.Sedentary
105,4.281839848,7,0.00323113,23,F,180,5.3,1.Sedentary
81,2.704319954,6,0.002734033,23,F,180,5.3,1.Sedentary
77,2.929680109,10,0.004598147,23,F,180,5.3,1.Sedentary
85,2.929680109,7,0.00323113,23,F,180,5.3,1.Sedentary
85,3.155040026,11,0.005095244,23,F,180,5.3,1.Sedentary
77,1.126799941,0,0,23,F,180,5.3,1.Sedentary
76,2.704319954,8,0.00366609,23,F,180,5.3,1.Sedentary
71,3.155040026,17,0.007829277,26,F,132,5.5,0.Sleep
66,2.704319954,8,0.00366609,26,F,132,5.5,0.Sleep
67,3.155040026,20,0.00925843,26,F,132,5.5,0.Sleep
72,2.929680109,8,0.00366609,26,F,132,5.5,0.Sleep
73,1.464840055,0,0,26,F,132,5.5,0.Sleep
77,3.605760098,30,0.013918715,26,F,132,5.5,0.Sleep
87,4.056479931,37,0.017149845,26,F,132,5.5,0.Sleep
88,3.605760098,7,0.00323113,26,F,132,5.5,0.Sleep
94,4.056479931,10,0.004598147,26,F,132,5.5,0.Sleep
90,4.281839848,24,0.011122544,26,F,132,5.5,0.Sleep
79,1.464840055,0,0,26,F,132,5.5,0.Sleep
73,1.464840055,0,0,26,F,132,5.5,0.Sleep
72,2.704319954,6,0.002734033,26,F,132,5.5,0.Sleep
78,3.605760098,20,0.00925843,26,F,132,5.5,0.Sleep
79,3.155040026,12,0.005530204,26,F,132,5.5,0.Sleep
79,1.464840055,0,0,26,F,132,5.5,0.Sleep
87,3.831120014,25,0.011557505,26,F,132,5.5,0.Sleep
98,4.507199764,30,0.013918715,26,F,132,5.5,0.Sleep
106,5.408639908,11,0.005095244,26,F,132,5.5,0.Sleep
107,4.732560158,0,0,26,F,132,5.5,0.Sleep
102,4.056479931,0,0,26,F,132,5.5,0.Sleep
100,3.718440056,0,0,26,F,132,5.5,0.Sleep
99,4.507199764,7,0.00323113,26,F,132,5.5,0.Sleep
105,6.986159801,105,0.048715502,26,F,132,5.5,0.Sleep
113,6.760799885,55,0.025476219,26,F,132,5.5,0.Sleep
119,7.211520195,22,0.010190488,26,F,132,5.5,0.Sleep
96,4.507199764,26,0.012054601,26,F,132,5.5,0.Sleep
104,5.183279991,30,0.013918715,26,F,132,5.5,0.Sleep
98,4.281839848,7,0.00323113,26,F,132,5.5,0.Sleep
93,3.831120014,6,0.002734033,26,F,132,5.5,0.Sleep
85,3.605760098,7,0.00323113,26,F,132,5.5,0.Sleep
72,3.155040026,17,0.007829277,26,F,132,5.5,0.Sleep
73,2.929680109,6,0.002734033,26,F,132,5.5,0.Sleep
74,1.464840055,0,0,26,F,132,5.5,0.Sleep
76,2.929680109,8,0.00366609,26,F,132,5.5,0.Sleep
74,1.464840055,0,0,26,F,132,5.5,0.Sleep
71,1.464840055,0,0,26,F,132,5.5,0.Sleep
73,1.464840055,0,0,26,F,132,5.5,0.Sleep
75,4.281839848,46,0.021313032,26,F,132,5.5,0.Sleep
84,3.380399942,5,0.002299073,26,F,132,5.5,0.Sleep
80,3.831120014,23,0.010625447,26,F,132,5.5,0.Sleep
104,4.394519806,0,0,26,F,132,5.5,0.Sleep
94,1.690199971,0,0,26,F,132,5.5,0.Sleep
75,1.464840055,0,0,26,F,132,5.5,0.Sleep
78,1.464840055,0,0,26,F,132,5.5,0.Sleep
76,3.155040026,15,0.006959357,26,F,132,5.5,0.Sleep
84,3.380399942,13,0.0060273,26,F,132,5.5,0.Sleep
81,1.464840055,0,0,26,F,132,5.5,0.Sleep
78,1.464840055,0,0,26,F,132,5.5,0.Sleep
75,1.464840055,0,0,26,F,132,5.5,0.Sleep
80,1.464840055,0,0,26,F,132,5.5,0.Sleep
81,1.464840055,0,0,26,F,132,5.5,0.Sleep
83,1.464840055,0,0,26,F,132,5.5,0.Sleep
85,3.605760098,16,0.007394317,26,F,132,5.5,0.Sleep
84,1.464840055,0,0,26,F,132,5.5,0.Sleep
81,4.281839848,43,0.019946015,26,F,132,5.5,0.Sleep
86,1.464840055,0,0,26,F,132,5.5,0.Sleep
78,1.464840055,0,0,26,F,132,5.5,0.Sleep
77,2.929680109,6,0.002734033,26,F,132,5.5,0.Sleep
95,4.281839848,17,0.007829277,26,F,132,5.5,0.Sleep
93,4.056479931,12,0.005530204,26,F,132,5.5,0.Sleep
81,3.380399942,11,0.005095244,26,F,132,5.5,0.Sleep
82,3.380399942,16,0.007394317,26,F,132,5.5,0.Sleep
90,4.281839848,28,0.012986658,26,F,132,5.5,0.Sleep
96,4.732560158,39,0.018081902,26,F,132,5.5,0.Sleep
94,4.056479931,10,0.004598147,26,F,132,5.5,0.Sleep
93,4.507199764,28,0.012986658,26,F,132,5.5,0.Sleep
100,5.183279991,45,0.020878073,26,F,132,5.5,0.Sleep
101,6.535439968,81,0.037592959,26,F,132,5.5,0.Sleep
109,6.760799885,75,0.034796786,26,F,132,5.5,0.Sleep
109,6.310080051,21,0.009693391,26,F,132,5.5,0.Sleep
61,2.704319954,7,0.00323113,26,F,132,5.5,0.Sleep
63,1.239480019,0,0,26,F,132,5.5,0.Sleep
64,3.831120014,60,0.027837429,26,F,132,5.5,0.Sleep
77,5.859360218,83,0.038525015,26,F,132,5.5,0.Sleep
90,7.436880112,106,0.049150459,26,F,132,5.5,0.Sleep
109,7.436880112,115,0.053375784,26,F,132,5.5,0.Sleep
109,6.986159801,117,0.054245707,26,F,132,5.5,0.Sleep
115,6.986159801,118,0.054742802,26,F,132,5.5,0.Sleep
103,5.183279991,32,0.014850771,26,F,132,5.5,0.Sleep
59,2.704319954,8,0.00366609,26,F,132,5.5,0.Sleep
61,2.704319954,9,0.004163187,26,F,132,5.5,0.Sleep
83,10.81727982,108,0.05008252,26,F,132,5.5,0.Sleep
107,6.535439968,53,0.024544163,26,F,132,5.5,0.Sleep
66,1.239480019,0,0,26,F,132,5.5,0.Sleep
61,1.239480019,0,0,26,F,132,5.5,0.Sleep
66,1.239480019,0,0,26,F,132,5.5,0.Sleep
66,2.704319954,4,0.001801976,26,F,132,5.5,0.Sleep
64,1.126799941,0,0,26,F,132,5.5,0.Sleep
64,1.239480019,0,0,26,F,132,5.5,0.Sleep
67,1.239480019,0,0,26,F,132,5.5,0.Sleep
68,3.155040026,17,0.007829277,26,F,132,5.5,0.Sleep
74,8.789039612,129,0.059838045,26,F,132,5.5,0.Sleep
95,6.310080051,87,0.04032699,26,F,132,5.5,0.Sleep
113,6.310080051,37,0.017149845,26,F,132,5.5,0.Sleep
61,2.704319954,8,0.00366609,26,F,132,5.5,0.Sleep
69,4.957920074,45,0.020878073,26,F,132,5.5,0.Sleep
71,1.464840055,0,0,26,F,132,5.5,0.Sleep
74,3.155040026,15,0.006959357,26,F,132,5.5,0.Sleep
80,1.464840055,0,0,26,F,132,5.5,0.Sleep
66,1.239480019,0,0,26,F,132,5.5,0.Sleep
62,1.239480019,0,0,26,F,132,5.5,0.Sleep
64,1.239480019,0,0,26,F,132,5.5,0.Sleep
64,1.239480019,0,0,26,F,132,5.5,0.Sleep
64,1.239480019,0,0,26,F,132,5.5,0.Sleep
62,1.126799941,0,0,26,F,132,5.5,0.Sleep
64,1.126799941,0,0,26,F,132,5.5,0.Sleep
63,1.239480019,0,0,26,F,132,5.5,0.Sleep
60,2.704319954,6,0.002734033,26,F,132,5.5,0.Sleep
62,1.239480019,0,0,26,F,132,5.5,0.Sleep
59,1.239480019,0,0,26,F,132,5.5,0.Sleep
59,1.239480019,0,0,26,F,132,5.5,0.Sleep
58,1.239480019,0,0,26,F,132,5.5,0.Sleep
58,1.239480019,0,0,26,F,132,5.5,0.Sleep
61,1.239480019,0,0,26,F,132,5.5,0.Sleep
62,3.380399942,23,0.010625447,26,F,132,5.5,0.Sleep
64,2.929680109,11,0.005095244,26,F,132,5.5,0.Sleep
68,2.929680109,7,0.00323113,26,F,132,5.5,0.Sleep
63,1.239480019,0,0,26,F,132,5.5,0.Sleep
59,1.126799941,0,0,26,F,132,5.5,0.Sleep
59,1.126799941,0,0,26,F,132,5.5,0.Sleep
58,1.239480019,0,0,26,F,132,5.5,0.Sleep
58,1.126799941,0,0,26,F,132,5.5,0.Sleep
60,1.239480019,0,0,26,F,132,5.5,0.Sleep
62,1.239480019,0,0,26,F,132,5.5,0.Sleep
59,1.126799941,0,0,26,F,132,5.5,0.Sleep
59,1.239480019,0,0,26,F,132,5.5,0.Sleep
60,1.239480019,0,0,26,F,132,5.5,0.Sleep
61,2.704319954,8,0.00366609,26,F,132,5.5,0.Sleep
62,3.155040026,52,0.024109202,26,F,132,5.5,0.Sleep
69,3.605760098,34,0.015720692,26,F,132,5.5,0.Sleep
74,3.831120014,30,0.013918715,26,F,132,5.5,0.Sleep
82,4.281839848,46,0.021313032,26,F,132,5.5,0.Sleep
91,4.056479931,16,0.007394317,26,F,132,5.5,0.Sleep
97,4.507199764,11,0.005095244,26,F,132,5.5,0.Sleep
102,5.408639908,33,0.015285731,26,F,132,5.5,0.Sleep
107,5.633999825,16,0.007394317,26,F,132,5.5,0.Sleep
110,5.859360218,16,0.007394317,26,F,132,5.5,0.Sleep
115,6.535439968,18,0.008326374,26,F,132,5.5,0.Sleep
111,6.084720135,2,0.00086992,26,F,132,5.5,0.Sleep
109,5.633999825,6,0.002734033,26,F,132,5.5,0.Sleep
109,5.859360218,11,0.005095244,26,F,132,5.5,0.Sleep
113,6.310080051,8,0.00366609,26,F,132,5.5,0.Sleep
110,5.295959949,0,0,26,F,132,5.5,0.Sleep
83,1.464840055,0,0,26,F,132,5.5,0.Sleep
76,3.155040026,10,0.004598147,26,F,132,5.5,0.Sleep
81,3.155040026,11,0.005095244,26,F,132,5.5,0.Sleep
91,5.183279991,65,0.030136503,26,F,132,5.5,0.Sleep
102,5.183279991,27,0.012489561,26,F,132,5.5,0.Sleep
104,4.394519806,0,0,26,F,132,5.5,0.Sleep
105,4.619880199,0,0,26,F,132,5.5,0.Sleep
106,5.859360218,27,0.012489561,26,F,132,5.5,0.Sleep
105,4.619880199,0,0,26,F,132,5.5,0.Sleep
98,3.718440056,0,0,26,F,132,5.5,0.Sleep
84,1.352159977,0,0,26,F,132,5.5,0.Sleep
69,1.352159977,0,0,26,F,132,5.5,0.Sleep
65,1.239480019,0,0,26,F,132,5.5,0.Sleep
67,3.155040026,18,0.008326374,26,F,132,5.5,0.Sleep
72,1.464840055,0,0,26,F,132,5.5,0.Sleep
64,1.239480019,0,0,26,F,132,5.5,0.Sleep
63,1.239480019,0,0,26,F,132,5.5,0.Sleep
63,3.155040026,22,0.010190488,26,F,132,5.5,0.Sleep
67,2.929680109,11,0.005095244,26,F,132,5.5,0.Sleep
66,1.239480019,0,0,26,F,132,5.5,0.Sleep
62,1.239480019,0,0,26,F,132,5.5,0.Sleep
66,1.239480019,0,0,26,F,132,5.5,0.Sleep
66,1.126799941,0,0,26,F,132,5.5,0.Sleep
68,1.239480019,0,0,26,F,132,5.5,0.Sleep
62,1.239480019,0,0,26,F,132,5.5,0.Sleep
59,1.126799941,0,0,26,F,132,5.5,0.Sleep
58,1.239480019,0,0,26,F,132,5.5,0.Sleep
61,1.239480019,0,0,26,F,132,5.5,0.Sleep
68,3.380399942,32,0.014850771,26,F,132,5.5,0.Sleep
71,1.464840055,0,0,26,F,132,5.5,0.Sleep
66,1.126799941,0,0,26,F,132,5.5,0.Sleep
70,1.239480019,0,0,26,F,132,5.5,0.Sleep
71,1.464840055,0,0,26,F,132,5.5,0.Sleep
74,3.605760098,30,0.013918715,26,F,132,5.5,0.Sleep
77,3.155040026,25,0.011557505,26,F,132,5.5,0.Sleep
78,3.380399942,14,0.006462261,26,F,132,5.5,0.Sleep
80,3.155040026,8,0.00366609,26,F,132,5.5,0.Sleep
86,4.732560158,33,0.015285731,26,F,132,5.5,0.Sleep
93,4.507199764,37,0.017149845,26,F,132,5.5,0.Sleep
96,4.507199764,14,0.006462261,26,F,132,5.5,0.Sleep
104,5.408639908,40,0.018516861,26,F,132,5.5,0.Sleep
109,5.633999825,5,0.002299073,26,F,132,5.5,0.Sleep
108,5.070600033,0,0,26,F,132,5.5,0.Sleep
104,4.619880199,0,0,26,F,132,5.5,0.Sleep
96,1.690199971,0,0,26,F,132,5.5,0.Sleep
83,1.352159977,0,0,26,F,132,5.5,0.Sleep
70,3.155040026,13,0.0060273,26,F,132,5.5,0.Sleep
72,4.056479931,35,0.016217789,26,F,132,5.5,0.Sleep
76,4.732560158,44,0.020380976,26,F,132,5.5,0.Sleep
81,1.464840055,0,0,26,F,132,5.5,0.Sleep
82,3.380399942,14,0.006462261,26,F,132,5.5,0.Sleep
84,3.380399942,8,0.00366609,26,F,132,5.5,0.Sleep
88,4.507199764,39,0.018081902,26,F,132,5.5,0.Sleep
95,4.732560158,29,0.013421617,26,F,132,5.5,0.Sleep
97,1.690199971,0,0,26,F,132,5.5,0.Sleep
97,1.690199971,0,0,26,F,132,5.5,0.Sleep
91,1.690199971,0,0,26,F,132,5.5,0.Sleep
91,1.690199971,0,0,26,F,132,5.5,0.Sleep
93,4.281839848,17,0.007829277,26,F,132,5.5,0.Sleep
95,1.690199971,0,0,26,F,132,5.5,0.Sleep
76,1.464840055,0,0,26,F,132,5.5,0.Sleep
68,1.126799941,0,0,26,F,132,5.5,0.Sleep
68,3.605760098,34,0.015720692,26,F,132,5.5,0.Sleep
76,2.929680109,4,0.001801976,26,F,132,5.5,0.Sleep
72,1.464840055,0,0,26,F,132,5.5,0.Sleep
73,1.464840055,0,0,26,F,132,5.5,0.Sleep
73,1.464840055,0,0,26,F,132,5.5,0.Sleep
73,1.464840055,0,0,26,F,132,5.5,0.Sleep
72,1.464840055,0,0,26,F,132,5.5,0.Sleep
71,1.464840055,0,0,26,F,132,5.5,0.Sleep
74,1.464840055,0,0,26,F,132,5.5,0.Sleep
74,1.464840055,0,0,26,F,132,5.5,0.Sleep
72,1.464840055,0,0,26,F,132,5.5,0.Sleep
76,1.464840055,0,0,26,F,132,5.5,0.Sleep
72,2.929680109,7,0.00323113,26,F,132,5.5,0.Sleep
68,2.704319954,4,0.001801976,26,F,132,5.5,0.Sleep
67,1.126799941,0,0,26,F,132,5.5,0.Sleep
66,1.239480019,0,0,26,F,132,5.5,0.Sleep
67,1.239480019,0,0,26,F,132,5.5,0.Sleep
64,1.126799941,0,0,26,F,132,5.5,0.Sleep
67,1.126799941,0,0,26,F,132,5.5,0.Sleep
67,1.239480019,0,0,26,F,132,5.5,0.Sleep
70,1.464840055,0,0,26,F,132,5.5,0.Sleep
66,1.126799941,0,0,26,F,132,5.5,0.Sleep
63,1.239480019,0,0,26,F,132,5.5,0.Sleep
63,1.239480019,0,0,26,F,132,5.5,0.Sleep
73,2.929680109,4,0.001801976,26,F,132,5.5,0.Sleep
75,2.929680109,9,0.004163187,26,F,132,5.5,0.Sleep
77,3.155040026,10,0.004598147,26,F,132,5.5,0.Sleep
78,3.605760098,26,0.012054601,26,F,132,5.5,0.Sleep
79,2.704319954,1,0.00043496,26,F,132,5.5,0.Sleep
63,1.126799941,0,0,26,F,132,5.5,0.Sleep
69,2.929680109,12,0.005530204,26,F,132,5.5,0.Sleep
70,1.464840055,0,0,26,F,132,5.5,0.Sleep
64,1.126799941,0,0,26,F,132,5.5,0.Sleep
64,1.239480019,0,0,26,F,132,5.5,0.Sleep
68,2.929680109,12,0.005530204,26,F,132,5.5,0.Sleep
67,1.239480019,0,0,26,F,132,5.5,0.Sleep
68,2.929680109,7,0.00323113,26,F,132,5.5,0.Sleep
68,3.155040026,15,0.006959357,26,F,132,5.5,0.Sleep
72,1.464840055,0,0,26,F,132,5.5,1.Sedentary
69,2.929680109,31,0.014353675,26,F,132,5.5,1.Sedentary
70,2.704319954,6,0.002734033,26,F,132,5.5,1.Sedentary
60,2.704319954,8,0.00366609,26,F,132,5.5,1.Sedentary
62,1.239480019,0,0,26,F,132,5.5,1.Sedentary
62,1.126799941,0,0,26,F,132,5.5,1.Sedentary
64,1.239480019,0,0,26,F,132,5.5,1.Sedentary
65,1.239480019,0,0,26,F,132,5.5,1.Sedentary
69,3.380399942,27,0.012489561,26,F,132,5.5,1.Sedentary
71,1.464840055,0,0,26,F,132,5.5,1.Sedentary
72,2.929680109,8,0.00366609,26,F,132,5.5,1.Sedentary
72,1.464840055,0,0,26,F,132,5.5,1.Sedentary
72,1.464840055,0,0,26,F,132,5.5,1.Sedentary
66,1.126799941,0,0,26,F,132,5.5,1.Sedentary
64,2.929680109,12,0.005530204,26,F,132,5.5,1.Sedentary
70,1.464840055,0,0,26,F,132,5.5,1.Sedentary
68,1.239480019,0,0,26,F,132,5.5,1.Sedentary
73,1.464840055,0,0,26,F,132,5.5,1.Sedentary
70,1.464840055,0,0,26,F,132,5.5,1.Sedentary
65,1.239480019,0,0,26,F,132,5.5,1.Sedentary
68,1.126799941,0,0,26,F,132,5.5,1.Sedentary
69,1.352159977,0,0,26,F,132,5.5,1.Sedentary
67,1.239480019,0,0,26,F,132,5.5,1.Sedentary
67,1.239480019,0,0,26,F,132,5.5,1.Sedentary
75,3.380399942,20,0.00925843,26,F,132,5.5,1.Sedentary
71,1.464840055,0,0,26,F,132,5.5,1.Sedentary
68,1.239480019,0,0,26,F,132,5.5,1.Sedentary
68,1.239480019,0,0,26,F,132,5.5,1.Sedentary
66,1.239480019,0,0,26,F,132,5.5,1.Sedentary
66,1.239480019,0,0,26,F,132,5.5,1.Sedentary
64,1.239480019,0,0,26,F,132,5.5,1.Sedentary
69,3.155040026,19,0.008761334,26,F,132,5.5,1.Sedentary
74,2.929680109,8,0.00366609,26,F,132,5.5,1.Sedentary
70,3.155040026,19,0.008761334,26,F,132,5.5,1.Sedentary
74,2.929680109,6,0.002734033,26,F,132,5.5,1.Sedentary
68,1.126799941,0,0,26,F,132,5.5,1.Sedentary
68,1.126799941,0,0,26,F,132,5.5,1.Sedentary
66,1.126799941,0,0,26,F,132,5.5,1.Sedentary
67,1.239480019,0,0,26,F,132,5.5,1.Sedentary
69,1.464840055,0,0,26,F,132,5.5,1.Sedentary
68,1.239480019,0,0,26,F,132,5.5,1.Sedentary
68,1.239480019,0,0,26,F,132,5.5,1.Sedentary
68,1.126799941,0,0,26,F,132,5.5,1.Sedentary
67,1.239480019,0,0,26,F,132,5.5,1.Sedentary
66,1.239480019,0,0,26,F,132,5.5,1.Sedentary
73,3.155040026,17,0.007829277,26,F,132,5.5,1.Sedentary
69,1.464840055,0,0,26,F,132,5.5,1.Sedentary
67,1.239480019,0,0,26,F,132,5.5,1.Sedentary
68,1.239480019,0,0,26,F,132,5.5,1.Sedentary
70,1.464840055,0,0,26,F,132,5.5,1.Sedentary
62,2.929680109,12,0.005530204,26,F,132,5.5,1.Sedentary
63,2.929680109,14,0.006462261,26,F,132,5.5,1.Sedentary
65,1.239480019,0,0,26,F,132,5.5,1.Sedentary
64,2.704319954,4,0.001801976,26,F,132,5.5,1.Sedentary
64,1.239480019,0,0,26,F,132,5.5,1.Sedentary
66,1.239480019,0,0,26,F,132,5.5,1.Sedentary
71,2.929680109,11,0.005095244,26,F,132,5.5,1.Sedentary
83,4.281839848,60,0.027837429,26,F,132,5.5,1.Sedentary
98,5.183279991,71,0.032932673,26,F,132,5.5,1.Sedentary
102,4.957920074,13,0.0060273,26,F,132,5.5,1.Sedentary
69,2.704319954,5,0.002299073,26,F,132,5.5,1.Sedentary
78,4.507199764,49,0.022742186,26,F,132,5.5,1.Sedentary
82,3.831120014,20,0.00925843,26,F,132,5.5,1.Sedentary
90,1.690199971,0,0,26,F,132,5.5,1.Sedentary
79,1.464840055,0,0,26,F,132,5.5,1.Sedentary
67,1.464840055,0,0,26,F,132,5.5,1.Sedentary
65,3.605760098,36,0.016652748,26,F,132,5.5,1.Sedentary
64,4.056479931,41,0.019013958,26,F,132,5.5,1.Sedentary
78,3.155040026,49,0.022742186,26,F,132,5.5,1.Sedentary
76,1.464840055,0,0,26,F,132,5.5,1.Sedentary
68,1.239480019,0,0,26,F,132,5.5,1.Sedentary
66,1.239480019,0,0,26,F,132,5.5,1.Sedentary
68,3.155040026,17,0.007829277,26,F,132,5.5,1.Sedentary
76,3.155040026,10,0.004598147,26,F,132,5.5,1.Sedentary
84,3.605760098,13,0.0060273,26,F,132,5.5,1.Sedentary
89,3.831120014,6,0.002734033,26,F,132,5.5,1.Sedentary
83,1.464840055,0,0,26,F,132,5.5,1.Sedentary
84,1.464840055,0,0,26,F,132,5.5,1.Sedentary
84,3.831120014,23,0.010625447,26,F,132,5.5,1.Sedentary
77,1.464840055,0,0,26,F,132,5.5,1.Sedentary
64,1.239480019,0,0,26,F,132,5.5,1.Sedentary
67,2.929680109,12,0.005530204,26,F,132,5.5,1.Sedentary
72,1.464840055,0,0,26,F,132,5.5,1.Sedentary
77,3.155040026,11,0.005095244,26,F,132,5.5,1.Sedentary
82,2.929680109,4,0.001801976,26,F,132,5.5,1.Sedentary
86,3.605760098,10,0.004598147,26,F,132,5.5,0.Sleep
90,4.056479931,19,0.008761334,26,F,132,5.5,0.Sleep
89,4.281839848,27,0.012489561,26,F,132,5.5,0.Sleep
93,4.957920074,43,0.019946015,26,F,132,5.5,0.Sleep
86,4.507199764,19,0.008761334,26,F,132,5.5,0.Sleep
73,1.352159977,0,0,26,F,132,5.5,0.Sleep
77,1.352159977,0,0,26,F,132,5.5,0.Sleep
75,1.464840055,0,0,26,F,132,5.5,0.Sleep
71,1.464840055,0,0,26,F,132,5.5,0.Sleep
65,1.126799941,0,0,26,F,132,5.5,0.Sleep
64,1.239480019,0,0,26,F,132,5.5,0.Sleep
68,3.155040026,19,0.008761334,26,F,132,5.5,0.Sleep
78,1.464840055,0,0,26,F,132,5.5,0.Sleep
79,1.464840055,0,0,26,F,132,5.5,0.Sleep
79,1.464840055,0,0,26,F,132,5.5,0.Sleep
79,1.464840055,0,0,26,F,132,5.5,0.Sleep
79,1.464840055,0,0,26,F,132,5.5,0.Sleep
79,1.464840055,0,0,26,F,132,5.5,0.Sleep
79,1.464840055,0,0,26,F,132,5.5,0.Sleep
80,3.155040026,8,0.00366609,26,F,132,5.5,0.Sleep
77,1.464840055,0,0,26,F,132,5.5,0.Sleep
80,3.155040026,8,0.00366609,26,F,132,5.5,0.Sleep
81,1.464840055,0,0,26,F,132,5.5,0.Sleep
84,1.464840055,0,0,26,F,132,5.5,0.Sleep
